Dia da Semana,Características reais da sala,Características da sala pedida para a aula,Turno,﻿Curso,Unidade de execução,Turnos com capacidade superior à capacidade das características das salas,Fim,Início,Inscritos no turno (no 1º semestre é baseado em estimativas),Turma,Turno com inscrições superiores à capacidade das salas,Lotação,Sala da aula,Dia
Sex,"Horário sala visível portal público,Laboratório de Informática,00488PL01,LCP,Laboratório de Elaboração de Projectos em Ciência Política,VERDADEIRO,16:00:00,14:30:00,38,CPC1,FALSO,50,D1.09,12/4/2015
Sex,"Horário sala visível portal público,Laboratório de Informática,00488PL01,LCP,Laboratório de Elaboração de Projectos em Ciência Política,VERDADEIRO,16:00:00,14:30:00,38,CPC1,FALSO,50,D1.09,11/27/2015
Sex,"Horário sala visível portal público,Laboratório de Informática,00488PL01,LCP,Laboratório de Elaboração de Projectos em Ciência Política,VERDADEIRO,16:00:00,14:30:00,38,CPC1,FALSO,50,D1.09,11/20/2015
Sex,"Horário sala visível portal público,Laboratório de Informática,00488PL01,LCP,Laboratório de Elaboração de Projectos em Ciência Política,VERDADEIRO,16:00:00,14:30:00,38,CPC1,FALSO,50,D1.09,11/13/2015
Sex,"Horário sala visível portal público,Laboratório de Informática,00488PL01,LCP,Laboratório de Elaboração de Projectos em Ciência Política,VERDADEIRO,16:00:00,14:30:00,38,CPC1,FALSO,50,D1.09,11/6/2015
Sex,"Horário sala visível portal público,Laboratório de Informática,00488PL01,LCP,Laboratório de Elaboração de Projectos em Ciência Política,VERDADEIRO,16:00:00,14:30:00,38,CPC1,FALSO,50,D1.09,10/30/2015
Sex,"Horário sala visível portal público,Laboratório de Informática,00488PL01,LCP,Laboratório de Elaboração de Projectos em Ciência Política,VERDADEIRO,16:00:00,14:30:00,38,CPC1,FALSO,50,D1.09,10/23/2015
Sex,"Horário sala visível portal público,Laboratório de Informática,00488PL01,LCP,Laboratório de Elaboração de Projectos em Ciência Política,VERDADEIRO,16:00:00,14:30:00,38,CPC1,FALSO,50,D1.09,10/16/2015
Sex,"Horário sala visível portal público,Laboratório de Informática,00488PL01,LCP,Laboratório de Elaboração de Projectos em Ciência Política,VERDADEIRO,16:00:00,14:30:00,38,CPC1,FALSO,50,D1.09,10/9/2015
Sex,"Horário sala visível portal público,Laboratório de Informática,00488PL01,LCP,Laboratório de Elaboração de Projectos em Ciência Política,VERDADEIRO,16:00:00,14:30:00,38,CPC1,FALSO,50,D1.09,10/2/2015
Sex,"Horário sala visível portal público,Laboratório de Informática,00488PL01,LCP,Laboratório de Elaboração de Projectos em Ciência Política,VERDADEIRO,16:00:00,14:30:00,38,CPC1,FALSO,50,D1.09,9/25/2015
Sex,"Horário sala visível portal público,Laboratório de Informática,00488PL01,LCP,Laboratório de Elaboração de Projectos em Ciência Política,VERDADEIRO,14:30:00,13:00:00,38,CPC1,FALSO,50,D1.09,12/11/2015
Sex,"Horário sala visível portal público,Laboratório de Informática,00488PL01,LCP,Laboratório de Elaboração de Projectos em Ciência Política,VERDADEIRO,14:30:00,13:00:00,38,CPC1,FALSO,50,D1.09,12/4/2015
Sex,"Horário sala visível portal público,Laboratório de Informática,00488PL01,LCP,Laboratório de Elaboração de Projectos em Ciência Política,VERDADEIRO,14:30:00,13:00:00,38,CPC1,FALSO,50,D1.09,11/27/2015
Sex,"Horário sala visível portal público,Laboratório de Informática,00488PL01,LCP,Laboratório de Elaboração de Projectos em Ciência Política,VERDADEIRO,14:30:00,13:00:00,38,CPC1,FALSO,50,D1.09,11/20/2015
Sex,"Horário sala visível portal público,Laboratório de Informática,00488PL01,LCP,Laboratório de Elaboração de Projectos em Ciência Política,VERDADEIRO,14:30:00,13:00:00,38,CPC1,FALSO,50,D1.09,11/13/2015
Sex,"Horário sala visível portal público,Laboratório de Informática,00488PL01,LCP,Laboratório de Elaboração de Projectos em Ciência Política,VERDADEIRO,14:30:00,13:00:00,38,CPC1,FALSO,50,D1.09,11/6/2015
Sex,"Horário sala visível portal público,Laboratório de Informática,00488PL01,LCP,Laboratório de Elaboração de Projectos em Ciência Política,VERDADEIRO,14:30:00,13:00:00,38,CPC1,FALSO,50,D1.09,10/30/2015
Sex,"Horário sala visível portal público,Laboratório de Informática,00488PL01,LCP,Laboratório de Elaboração de Projectos em Ciência Política,VERDADEIRO,14:30:00,13:00:00,38,CPC1,FALSO,50,D1.09,10/23/2015
Sex,"Horário sala visível portal público,Laboratório de Informática,00488PL01,LCP,Laboratório de Elaboração de Projectos em Ciência Política,VERDADEIRO,14:30:00,13:00:00,38,CPC1,FALSO,50,D1.09,10/16/2015
Sex,"Horário sala visível portal público,Laboratório de Informática,00488PL01,LCP,Laboratório de Elaboração de Projectos em Ciência Política,VERDADEIRO,14:30:00,13:00:00,38,CPC1,FALSO,50,D1.09,10/9/2015
Sex,"Horário sala visível portal público,Laboratório de Informática,00488PL01,LCP,Laboratório de Elaboração de Projectos em Ciência Política,VERDADEIRO,14:30:00,13:00:00,38,CPC1,FALSO,50,D1.09,10/2/2015
Sex,"Horário sala visível portal público,Laboratório de Informática,00488PL01,LCP,Laboratório de Elaboração de Projectos em Ciência Política,VERDADEIRO,14:30:00,13:00:00,38,CPC1,FALSO,50,D1.09,9/25/2015
FALSO,,11/25/2015,Estudos de Segurança e Defesa I",DHESD,"Seminário de Preparação de Projeto de Doutoramento em História,18,18:00:00,Qua,DHESDA1,02480S01,VERDADEIRO,,Não necessita de sala,20:00:00
FALSO,,11/18/2015,Estudos de Segurança e Defesa I",DHESD,"Seminário de Preparação de Projeto de Doutoramento em História,18,18:00:00,Qua,DHESDA1,02480S01,VERDADEIRO,,Não necessita de sala,20:00:00
FALSO,,11/11/2015,Estudos de Segurança e Defesa I",DHESD,"Seminário de Preparação de Projeto de Doutoramento em História,18,18:00:00,Qua,DHESDA1,02480S01,VERDADEIRO,,Não necessita de sala,20:00:00
FALSO,,11/4/2015,Estudos de Segurança e Defesa I",DHESD,"Seminário de Preparação de Projeto de Doutoramento em História,18,18:00:00,Qua,DHESDA1,02480S01,VERDADEIRO,,Não necessita de sala,20:00:00
FALSO,,10/28/2015,Estudos de Segurança e Defesa I",DHESD,"Seminário de Preparação de Projeto de Doutoramento em História,18,18:00:00,Qua,DHESDA1,02480S01,VERDADEIRO,,Não necessita de sala,20:00:00
FALSO,,10/21/2015,Estudos de Segurança e Defesa I",DHESD,"Seminário de Preparação de Projeto de Doutoramento em História,18,18:00:00,Qua,DHESDA1,02480S01,VERDADEIRO,,Não necessita de sala,20:00:00
FALSO,,10/14/2015,Estudos de Segurança e Defesa I",DHESD,"Seminário de Preparação de Projeto de Doutoramento em História,18,18:00:00,Qua,DHESDA1,02480S01,VERDADEIRO,,Não necessita de sala,20:00:00
FALSO,,10/7/2015,Estudos de Segurança e Defesa I",DHESD,"Seminário de Preparação de Projeto de Doutoramento em História,18,18:00:00,Qua,DHESDA1,02480S01,VERDADEIRO,,Não necessita de sala,20:00:00
FALSO,,9/30/2015,Estudos de Segurança e Defesa I",DHESD,"Seminário de Preparação de Projeto de Doutoramento em História,18,18:00:00,Qua,DHESDA1,02480S01,VERDADEIRO,,Não necessita de sala,20:00:00
MEInt,"MSocB1,MS",MCTRL,"MAE,MCP,MEECult,MPP,MGEC,MES,MCCTI,MEA,M8109TP02,Pesquisa de Terreno,MSS
MEInt,"MSocB1,MS",MCTRL,"MAE,MCP,MEECult,MPP,MGEC,MES,MCCTI,MEA,M8109TP02,Pesquisa de Terreno,MSS
MEInt,"MSocB1,MS",MCTRL,"MAE,MCP,MEECult,MPP,MGEC,MES,MCCTI,MEA,M8109TP02,Pesquisa de Terreno,MSS
MEInt,"MSocB1,MS",MCTRL,"MAE,MCP,MEECult,MPP,MGEC,MES,MCCTI,MEA,M8109TP02,Pesquisa de Terreno,MSS
MEInt,"MSocB1,MS",MCTRL,"MAE,MCP,MEECult,MPP,MGEC,MES,MCCTI,MEA,M8109TP02,Pesquisa de Terreno,MSS
MEInt,"MSocB1,MS",MCTRL,"MAE,MCP,MEECult,MPP,MGEC,MES,MCCTI,MEA,M8109TP02,Pesquisa de Terreno,MSS
MEInt,"MSocB1,MS",MCTRL,"MAE,MCP,MEECult,MPP,MGEC,MES,MCCTI,MEA,M8109TP02,Pesquisa de Terreno,MSS
MEInt,"MSocB1,MS",MCTRL,"MAE,MCP,MEECult,MPP,MGEC,MES,MCCTI,MEA,M8109TP02,Pesquisa de Terreno,MSS
MEInt,"MSocB1,MS",MCTRL,"MAE,MCP,MEECult,MPP,MGEC,MES,MCCTI,MEA,M8109TP02,Pesquisa de Terreno,MSS
MEInt,"MSocB1,MS",MCTRL,"MAE,MCP,MEECult,MPP,MGEC,MES,MCCTI,MEA,M8109TP02,Pesquisa de Terreno,MSS
Seg,"Sala Aulas Mestrado Plus,Sala de Aulas normal,00784-1TP01,PGSRL,Práticas de Negociação e Gestão de Conflitos,FALSO,22:30:00,20:30:00,17,PG-SRLA1,FALSO,30,AA2.28,12/14/2015
Seg,"Sala Aulas Mestrado Plus,Sala de Aulas normal,00784-1TP01,PGSRL,Práticas de Negociação e Gestão de Conflitos,FALSO,20:00:00,18:00:00,17,PG-SRLA1,FALSO,30,AA2.28,12/14/2015
Sex,"Sala Aulas Mestrado Plus,Sala Aulas Mestrado,00784-1TP01,PGSRL,Práticas de Negociação e Gestão de Conflitos,FALSO,22:30:00,20:30:00,17,PG-SRLA1,FALSO,38,AA2.26,12/11/2015
Sex,"Sala Aulas Mestrado Plus,Sala Aulas Mestrado,00784-1TP01,PGSRL,Práticas de Negociação e Gestão de Conflitos,FALSO,20:00:00,18:00:00,17,PG-SRLA1,FALSO,38,AA2.26,12/11/2015
Qui,"Sala Aulas Mestrado Plus,Sala Aulas Mestrado,00784-1TP01,PGSRL,Práticas de Negociação e Gestão de Conflitos,FALSO,22:30:00,20:30:00,17,PG-SRLA1,FALSO,38,AA2.25,12/17/2015
Qui,"Sala Aulas Mestrado Plus,Sala Aulas Mestrado,00784-1TP01,PGSRL,Práticas de Negociação e Gestão de Conflitos,FALSO,22:30:00,20:30:00,17,PG-SRLA1,FALSO,38,AA2.25,12/10/2015
Qui,"Sala Aulas Mestrado Plus,Sala Aulas Mestrado,00784-1TP01,PGSRL,Práticas de Negociação e Gestão de Conflitos,FALSO,20:00:00,18:00:00,17,PG-SRLA1,FALSO,38,AA2.25,12/17/2015
Qui,"Sala Aulas Mestrado Plus,Sala Aulas Mestrado,00784-1TP01,PGSRL,Práticas de Negociação e Gestão de Conflitos,FALSO,20:00:00,18:00:00,17,PG-SRLA1,FALSO,38,AA2.25,12/10/2015
Qua,"Sala Aulas Mestrado Plus,Sala Aulas Mestrado,00784-1TP01,PGSRL,Práticas de Negociação e Gestão de Conflitos,FALSO,22:30:00,20:30:00,17,PG-SRLA1,FALSO,50,C4.02,12/9/2015
Qua,"Sala Aulas Mestrado Plus,Sala Aulas Mestrado,00784-1TP01,PGSRL,Práticas de Negociação e Gestão de Conflitos,FALSO,20:00:00,18:00:00,17,PG-SRLA1,FALSO,50,C4.02,12/9/2015
Qui,"Horário sala visível portal público,Sala de Aulas normal,02999TP02,0226,Programação Web (Iefp),FALSO,13:00:00,11:00:00,25,B,FALSO,35,D1.01,1/21/2016
Qui,"Horário sala visível portal público,Sala de Aulas normal,02999TP02,0226,Programação Web (Iefp),FALSO,13:00:00,11:00:00,25,B,FALSO,35,D1.01,1/14/2016
Qui,"Horário sala visível portal público,Sala de Aulas normal,02999TP02,0226,Programação Web (Iefp),FALSO,13:00:00,11:00:00,25,B,FALSO,35,D1.01,1/7/2016
Qui,"Horário sala visível portal público,Sala de Aulas normal,02999TP02,0226,Programação Web (Iefp),FALSO,13:00:00,11:00:00,25,B,FALSO,35,D1.01,12/17/2015
Qui,"Horário sala visível portal público,Sala de Aulas normal,02999TP02,0226,Programação Web (Iefp),FALSO,13:00:00,11:00:00,25,B,FALSO,35,D1.01,12/10/2015
Seg,"Horário sala visível portal público,Sala de Aulas normal,02999TP02,0226,Programação Web (Iefp),FALSO,13:00:00,11:00:00,25,B,FALSO,28,D1.06,1/18/2016
Seg,"Horário sala visível portal público,Sala de Aulas normal,02999TP02,0226,Programação Web (Iefp),FALSO,13:00:00,11:00:00,25,B,FALSO,28,D1.06,1/11/2016
Seg,"Horário sala visível portal público,Sala de Aulas normal,02999TP02,0226,Programação Web (Iefp),FALSO,13:00:00,11:00:00,25,B,FALSO,28,D1.06,1/4/2016
Seg,"Horário sala visível portal público,Sala de Aulas normal,02999TP02,0226,Programação Web (Iefp),FALSO,13:00:00,11:00:00,25,B,FALSO,28,D1.06,12/14/2015
Seg,"Horário sala visível portal público,Sala de Aulas normal,02999TP02,0226,Programação Web (Iefp),FALSO,13:00:00,11:00:00,25,B,FALSO,28,D1.06,12/7/2015
Sex,"Horário sala visível portal público,Sala de Aulas normal,03009TP01,0226,Finanças e Contabilidade de Empresas,FALSO,16:00:00,14:00:00,22,D,FALSO,27,D1.14,11/13/2015
Sex,"Horário sala visível portal público,Sala de Aulas normal,03009TP01,0226,Finanças e Contabilidade de Empresas,FALSO,16:00:00,14:00:00,22,D,FALSO,27,D1.14,11/6/2015
Ter,"Horário sala visível portal público,Sala de Aulas normal,03009TP01,0226,Finanças e Contabilidade de Empresas,FALSO,16:00:00,14:00:00,22,D,FALSO,23,D1.04,11/10/2015
Ter,"Sala Aulas Mestrado Plus,Sala de Aulas normal,03009TP01,0226,Finanças e Contabilidade de Empresas,FALSO,16:00:00,14:00:00,22,D,FALSO,34,C2.02,11/3/2015
Qua,"Sala Aulas Mestrado Plus,Sala de Aulas normal,00277T01,LHMC,Sistemas de Informação: Bibliotecas e Arquivos,FALSO,17:30:00,16:00:00,45,HMCA1,FALSO,60,C5.08,9/30/2015
Qua,"Sala Aulas Mestrado Plus,Sala de Aulas normal,00277T01,LHMC,Sistemas de Informação: Bibliotecas e Arquivos,FALSO,17:30:00,16:00:00,45,HMCA1,FALSO,60,C5.08,9/23/2015
Qua,"Sala Aulas Mestrado Plus,Sala de Aulas normal,00277T01,LHMC,Sistemas de Informação: Bibliotecas e Arquivos,FALSO,16:00:00,14:30:00,45,HMCA1,FALSO,60,C5.08,9/30/2015
Qua,"Sala Aulas Mestrado Plus,Sala de Aulas normal,00277T01,LHMC,Sistemas de Informação: Bibliotecas e Arquivos,FALSO,16:00:00,14:30:00,45,HMCA1,FALSO,60,C5.08,9/23/2015
Ter,,Sala Aulas Mestrado,M8488TP03,MG,Contabilidade Avançada,FALSO,09:30:00,08:00:00,36,MGA2,FALSO,,,11/24/2015
Ter,"Sala Aulas Mestrado Plus,Sala Aulas Mestrado,M8488TP03,MG,Contabilidade Avançada,FALSO,09:30:00,08:00:00,36,MGA2,FALSO,50,AA2.29,11/17/2015
Ter,"Sala Aulas Mestrado Plus,Sala Aulas Mestrado,M8488TP03,MG,Contabilidade Avançada,FALSO,09:30:00,08:00:00,36,MGA2,FALSO,50,AA2.29,11/10/2015
Ter,"Sala Aulas Mestrado Plus,Sala Aulas Mestrado,M8488TP03,MG,Contabilidade Avançada,FALSO,09:30:00,08:00:00,36,MGA2,FALSO,50,AA2.29,11/3/2015
Ter,"Sala Aulas Mestrado Plus,Sala Aulas Mestrado,M8488TP03,MG,Contabilidade Avançada,FALSO,09:30:00,08:00:00,36,MGA2,FALSO,80,Auditório Afonso de Barros,10/27/2015
Ter,"Sala Aulas Mestrado Plus,Sala Aulas Mestrado,M8488TP03,MG,Contabilidade Avançada,FALSO,09:30:00,08:00:00,36,MGA2,FALSO,50,AA2.29,10/13/2015
Ter,"Sala Aulas Mestrado Plus,Sala Aulas Mestrado,M8488TP03,MG,Contabilidade Avançada,FALSO,09:30:00,08:00:00,36,MGA2,FALSO,50,AA2.29,10/6/2015
Ter,"Sala Aulas Mestrado Plus,Sala Aulas Mestrado,M8488TP03,MG,Contabilidade Avançada,FALSO,09:30:00,08:00:00,36,MGA2,FALSO,50,AA2.29,9/29/2015
Ter,"Sala Aulas Mestrado Plus,Sala Aulas Mestrado,M8488TP03,MG,Contabilidade Avançada,FALSO,09:30:00,08:00:00,36,MGA2,FALSO,50,AA2.29,9/22/2015
Ter,"Sala Aulas Mestrado Plus,Sala Aulas Mestrado,M8488TP03,MG,Contabilidade Avançada,FALSO,09:30:00,08:00:00,36,MGA2,FALSO,50,AA2.29,9/15/2015
Sex,,Sala Aulas Mestrado,M8488TP03,MG,Contabilidade Avançada,FALSO,09:30:00,08:00:00,36,MGA2,FALSO,,,11/27/2015
Sex,"Sala Aulas Mestrado Plus,Sala Aulas Mestrado,M8488TP03,MG,Contabilidade Avançada,FALSO,09:30:00,08:00:00,36,MGA2,FALSO,54,Auditório Silva Leal,11/20/2015
Sex,"Sala Aulas Mestrado Plus,Sala Aulas Mestrado,M8488TP03,MG,Contabilidade Avançada,FALSO,09:30:00,08:00:00,36,MGA2,FALSO,54,Auditório Silva Leal,11/13/2015
Sex,,Sala Aulas Mestrado,M8488TP03,MG,Contabilidade Avançada,FALSO,09:30:00,08:00:00,36,MGA2,FALSO,,,11/6/2015
Sex,"Sala Aulas Mestrado Plus,Sala Aulas Mestrado,M8488TP03,MG,Contabilidade Avançada,FALSO,09:30:00,08:00:00,36,MGA2,FALSO,54,Auditório Silva Leal,10/30/2015
Sex,,Sala Aulas Mestrado,M8488TP03,MG,Contabilidade Avançada,FALSO,09:30:00,08:00:00,36,MGA2,FALSO,,,10/16/2015
Sex,"Sala Aulas Mestrado Plus,Sala Aulas Mestrado,M8488TP03,MG,Contabilidade Avançada,FALSO,09:30:00,08:00:00,36,MGA2,FALSO,54,Auditório Silva Leal,10/9/2015
Sex,"Sala Aulas Mestrado Plus,Sala Aulas Mestrado,M8488TP03,MG,Contabilidade Avançada,FALSO,09:30:00,08:00:00,36,MGA2,FALSO,54,Auditório Silva Leal,10/2/2015
Sex,"Sala Aulas Mestrado Plus,Sala Aulas Mestrado,M8488TP03,MG,Contabilidade Avançada,FALSO,09:30:00,08:00:00,36,MGA2,FALSO,54,Auditório Silva Leal,9/25/2015
Sex,"Sala Aulas Mestrado Plus,Sala Aulas Mestrado,M8488TP03,MG,Contabilidade Avançada,FALSO,09:30:00,08:00:00,36,MGA2,FALSO,54,Auditório Silva Leal,9/18/2015
FALSO,1E06,22:30:00,Justiça Social e Direitos Humanos",MS,"Globalização,MSA1",Qua,FALSO,"MSocA1,01627TP01,8,Sala Aulas Mestrado,12/2/2015,20:30:00
FALSO,1E06,22:30:00,Justiça Social e Direitos Humanos",MS,"Globalização,MSA1",Qua,FALSO,"MSocA1,01627TP01,8,Sala Aulas Mestrado,11/25/2015,20:30:00
FALSO,1E06,22:30:00,Justiça Social e Direitos Humanos",MS,"Globalização,MSA1",Qua,FALSO,"MSocA1,01627TP01,8,Sala Aulas Mestrado,11/18/2015,20:30:00
FALSO,1E06,22:30:00,Justiça Social e Direitos Humanos",MS,"Globalização,MSA1",Qua,FALSO,"MSocA1,01627TP01,8,Sala Aulas Mestrado,11/11/2015,20:30:00
FALSO,1E06,22:30:00,Justiça Social e Direitos Humanos",MS,"Globalização,MSA1",Qua,FALSO,"MSocA1,01627TP01,8,Sala Aulas Mestrado,11/4/2015,20:30:00
FALSO,,22:30:00,Justiça Social e Direitos Humanos",MS,"Globalização,MSA1",Qua,FALSO,"MSocA1,01627TP01,8,Sala Aulas Mestrado,10/28/2015,20:30:00
FALSO,1E06,22:30:00,Justiça Social e Direitos Humanos",MS,"Globalização,MSA1",Qua,FALSO,"MSocA1,01627TP01,8,Sala Aulas Mestrado,10/21/2015,20:30:00
FALSO,1E06,22:30:00,Justiça Social e Direitos Humanos",MS,"Globalização,MSA1",Qua,FALSO,"MSocA1,01627TP01,8,Sala Aulas Mestrado,10/14/2015,20:30:00
FALSO,1E04,22:30:00,Justiça Social e Direitos Humanos",MS,"Globalização,MSA1",Qua,FALSO,"MSocA1,01627TP01,8,Sala Aulas Mestrado,10/7/2015,20:30:00
FALSO,1E06,22:30:00,Justiça Social e Direitos Humanos",MS,"Globalização,MSA1",Qua,FALSO,"MSocA1,01627TP01,8,Sala Aulas Mestrado,9/30/2015,20:30:00
15,Sala de Aulas normal,09:30:00,L5211T01,LP,Percepção de Pessoas e Relações Interpessoais,PC2,FALSO,FALSO,PC3,"PC4,PC1",12/2/2015,11:00:00,Qua
15,Sala de Aulas normal,09:30:00,L5211T01,LP,Percepção de Pessoas e Relações Interpessoais,PC2,FALSO,FALSO,PC3,"PC4,PC1",11/25/2015,11:00:00,Qua
15,Sala de Aulas normal,09:30:00,L5211T01,LP,Percepção de Pessoas e Relações Interpessoais,PC2,FALSO,FALSO,PC3,"PC4,PC1",11/11/2015,11:00:00,Qua
15,Sala de Aulas normal,09:30:00,L5211T01,LP,Percepção de Pessoas e Relações Interpessoais,PC2,FALSO,FALSO,PC3,"PC4,PC1",11/4/2015,11:00:00,Qua
15,Sala de Aulas normal,09:30:00,L5211T01,LP,Percepção de Pessoas e Relações Interpessoais,PC2,FALSO,FALSO,PC3,"PC4,PC1",10/14/2015,11:00:00,Qua
15,Sala de Aulas normal,09:30:00,L5211T01,LP,Percepção de Pessoas e Relações Interpessoais,PC2,FALSO,FALSO,PC3,"PC4,PC1",10/7/2015,11:00:00,Qua
15,Sala de Aulas normal,09:30:00,L5211T01,LP,Percepção de Pessoas e Relações Interpessoais,PC2,FALSO,FALSO,PC3,"PC4,PC1",9/30/2015,11:00:00,Qua
15,Sala de Aulas normal,09:30:00,L5211T01,LP,Percepção de Pessoas e Relações Interpessoais,PC2,FALSO,FALSO,PC3,"PC4,PC1",9/23/2015,11:00:00,Qua
Qui,"Horário sala visível portal público,Sala de Aulas normal,02996TP02,0226,Introdução à Programação (Iefp),FALSO,11:00:00,09:00:00,25,B,FALSO,28,D1.06,11/12/2015
Qui,"Horário sala visível portal público,Sala de Aulas normal,02996TP02,0226,Introdução à Programação (Iefp),FALSO,11:00:00,09:00:00,25,B,FALSO,28,D1.06,11/5/2015
Qui,"Horário sala visível portal público,Sala de Aulas normal,02996TP02,0226,Introdução à Programação (Iefp),FALSO,11:00:00,09:00:00,25,B,FALSO,28,D1.06,10/29/2015
Qui,"Horário sala visível portal público,Sala de Aulas normal,02996TP02,0226,Introdução à Programação (Iefp),FALSO,11:00:00,09:00:00,25,B,FALSO,28,D1.06,10/22/2015
Qui,,Sala de Aulas normal,02996TP02,0226,Introdução à Programação (Iefp),FALSO,11:00:00,09:00:00,25,B,FALSO,,,10/15/2015
Seg,"Horário sala visível portal público,Sala de Aulas normal,02996TP02,0226,Introdução à Programação (Iefp),FALSO,11:00:00,09:00:00,25,B,FALSO,27,D1.12,11/9/2015
Seg,"Horário sala visível portal público,Sala de Aulas normal,02996TP02,0226,Introdução à Programação (Iefp),FALSO,11:00:00,09:00:00,25,B,FALSO,27,D1.12,11/2/2015
Seg,"Horário sala visível portal público,Sala de Aulas normal,02996TP02,0226,Introdução à Programação (Iefp),FALSO,11:00:00,09:00:00,25,B,FALSO,27,D1.12,10/26/2015
Seg,"Horário sala visível portal público,Sala de Aulas normal,02996TP02,0226,Introdução à Programação (Iefp),FALSO,11:00:00,09:00:00,25,B,FALSO,27,D1.12,10/19/2015
Seg,,Sala de Aulas normal,02996TP02,0226,Introdução à Programação (Iefp),FALSO,11:00:00,09:00:00,25,B,FALSO,,,10/12/2015
Seg,,Sala Aulas Mestrado,00961S01,DPP,Metodologias em Políticas Públicas: o Método Comparativo,FALSO,22:30:00,20:30:00,21,DPPA1,FALSO,,,11/23/2015
Seg,"Sala Aulas Mestrado Plus,Sala Aulas Mestrado,00961S01,DPP,Metodologias em Políticas Públicas: o Método Comparativo,FALSO,20:00:00,18:00:00,21,DPPA1,FALSO,32,AA3.40,12/7/2015
Seg,"Sala Aulas Mestrado Plus,Sala Aulas Mestrado,00961S01,DPP,Metodologias em Políticas Públicas: o Método Comparativo,FALSO,20:00:00,18:00:00,21,DPPA1,FALSO,32,AA3.40,11/23/2015
Seg,"Sala Aulas Mestrado Plus,Sala Aulas Mestrado,00961S01,DPP,Metodologias em Políticas Públicas: o Método Comparativo,FALSO,20:00:00,18:00:00,21,DPPA1,FALSO,32,AA3.40,11/16/2015
Seg,"Sala Aulas Mestrado Plus,Sala Aulas Mestrado,00961S01,DPP,Metodologias em Políticas Públicas: o Método Comparativo,FALSO,20:00:00,18:00:00,21,DPPA1,FALSO,32,AA3.40,11/2/2015
Seg,"Sala Aulas Mestrado Plus,Sala Aulas Mestrado,00961S01,DPP,Metodologias em Políticas Públicas: o Método Comparativo,FALSO,20:00:00,18:00:00,21,DPPA1,FALSO,32,AA3.40,10/26/2015
Seg,"Sala Aulas Mestrado Plus,Sala Aulas Mestrado,00961S01,DPP,Metodologias em Políticas Públicas: o Método Comparativo,FALSO,20:00:00,18:00:00,21,DPPA1,FALSO,32,AA3.40,10/19/2015
Seg,"Sala Aulas Mestrado Plus,Sala Aulas Mestrado,00961S01,DPP,Metodologias em Políticas Públicas: o Método Comparativo,FALSO,20:00:00,18:00:00,21,DPPA1,FALSO,50,2E08,10/12/2015
60,Laboratório de Informática,14:30:00,LIGE","LETI,LEI,"ETB4,VERDADEIRO,VERDADEIRO,L5096-4TP06,Programação Concorrente e Distribuída,ETB3",12/9/2015,16:00:00,Qua
60,Laboratório de Informática,14:30:00,LIGE","LETI,LEI,"ETB4,VERDADEIRO,VERDADEIRO,L5096-4TP06,Programação Concorrente e Distribuída,ETB3",12/2/2015,16:00:00,Qua
60,Laboratório de Informática,14:30:00,LIGE","LETI,LEI,"ETB4,VERDADEIRO,VERDADEIRO,L5096-4TP06,Programação Concorrente e Distribuída,ETB3",11/25/2015,16:00:00,Qua
60,Laboratório de Informática,14:30:00,LIGE","LETI,LEI,"ETB4,VERDADEIRO,VERDADEIRO,L5096-4TP06,Programação Concorrente e Distribuída,ETB3",11/18/2015,16:00:00,Qua
60,Laboratório de Informática,14:30:00,LIGE","LETI,LEI,"ETB4,VERDADEIRO,VERDADEIRO,L5096-4TP06,Programação Concorrente e Distribuída,ETB3",11/11/2015,16:00:00,Qua
60,Laboratório de Informática,14:30:00,LIGE","LETI,LEI,"ETB4,VERDADEIRO,VERDADEIRO,L5096-4TP06,Programação Concorrente e Distribuída,ETB3",11/4/2015,16:00:00,Qua
60,Laboratório de Informática,14:30:00,LIGE","LETI,LEI,"ETB4,VERDADEIRO,VERDADEIRO,L5096-4TP06,Programação Concorrente e Distribuída,ETB3",10/28/2015,16:00:00,Qua
60,Laboratório de Informática,14:30:00,LIGE","LETI,LEI,"ETB4,VERDADEIRO,VERDADEIRO,L5096-4TP06,Programação Concorrente e Distribuída,ETB3",10/21/2015,16:00:00,Qua
60,Laboratório de Informática,14:30:00,LIGE","LETI,LEI,"ETB4,VERDADEIRO,VERDADEIRO,L5096-4TP06,Programação Concorrente e Distribuída,ETB3",10/14/2015,16:00:00,Qua
60,Laboratório de Informática,14:30:00,LIGE","LETI,LEI,"ETB4,VERDADEIRO,VERDADEIRO,L5096-4TP06,Programação Concorrente e Distribuída,ETB3",10/7/2015,16:00:00,Qua
60,Laboratório de Informática,14:30:00,LIGE","LETI,LEI,"ETB4,VERDADEIRO,VERDADEIRO,L5096-4TP06,Programação Concorrente e Distribuída,ETB3",9/30/2015,16:00:00,Qua
60,Laboratório de Informática,14:30:00,LIGE","LETI,LEI,"ETB4,VERDADEIRO,VERDADEIRO,L5096-4TP06,Programação Concorrente e Distribuída,ETB3",9/23/2015,16:00:00,Qua
60,Laboratório de Informática,13:00:00,LIGE","LETI,LEI,"ETB4,VERDADEIRO,VERDADEIRO,L5096-4TP06,Programação Concorrente e Distribuída,ETB3",12/9/2015,14:30:00,Qua
